0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.25141105,-0.039962474,0.6072145,0.39134383,0.31637016,-0.16029853,-0.14870335,0.17554836,0.12252977,0.9899158,0.012556951,0.46928117,-0.21323733,-0.16463234,0.06762722,-0.3426745,0.66080606,-0.517913,-0.20458691,-0.88497686,-1.0022858,0.8056948,-0.02741824,0.28655267,0.24773829,0.052952673,0.34965757,-0.0073996237,-0.00578698,-1.0502821,-0.47469214,0.45428777
0.59933174,0.24578285,1.095666,-0.07045804,-0.3190853,0.8143801,0.11313347,-0.49116468,0.7013343,0.96941614,0.058695372,0.2479745,-0.6053343,1.230791,0.8945732,-0.3583691,0.122754954,-0.010093749,0.22469978,-0.67073274,-0.71075565,0.75216526,-0.13908298,-0.034968477,0.32935455,0.43843898,0.075682275,-0.71932316,0.4454614,-0.73747617,-0.6239367,0.6810739
-1.5817785,-1.8393775,1.7529545,3.2739823,-2.0600998,-7.1516557,-2.8069046,1.6961237,1.0494678,8.689014,0.61576205,3.9815817,0.81989723,-5.0596204,3.8873377,-3.6732352,-0.7000029,3.9249833,2.621515,-6.256953,-2.5950582,3.586998,3.4143045,2.8874576,-0.107789814,6.3453655,-7.3555107,-2.6671102,8.384858,-12.035039,4.007224,5.4326534
0.03766978,0.4026761,1.1765422,1.2475127,-0.04987647,0.3553274,-0.65611416,0.53986186,0.3813361,1.2828481,0.22416317,0.69373137,-0.40560746,-0.4869839,0.3883399,-1.162788,0.2601715,-0.37869406,0.14837568,-1.4353298,-0.8410339,1.5261921,-0.07828509,0.95813924,0.70564705,-0.0046368674,-0.45896792,0.10565265,-0.07552888,-1.1298922,-1.0800352,1.6899742
-0.12892185,-0.1303272,-0.25076866,0.057030294,-0.14844367,0.6179852,-0.02422257,-0.26757553,-0.0068329102,0.8715957,-0.068213515,0.54021424,-0.036370683,-0.013666312,0.21921682,0.918175,0.12199017,0.7154606,-0.18469499,-0.6612535,-1.3942531,1.0527586,-0.6646901,0.6493008,0.94122267,-0.26333955,0.34197226,0.61127084,0.24448033,-0.63109034,-0.5088334,0.31503332
-0.23322068,0.3080891,0.041363776,-0.3157166,-0.18538825,0.3882903,0.09042621,-0.29200983,0.1948238,0.6034246,-0.09419226,0.2139879,-0.5254269,0.32154295,0.36714533,0.16497464,-0.025832718,-0.4312785,-0.27999094,-0.287197,-0.7696678,0.16405706,-0.20442784,0.36900422,0.5210652,-0.34286293,0.3656977,-0.22934854,0.09854618,-0.21947068,-0.7664032,0.36155975
0.5398479,0.08898917,1.209519,0.43512797,-0.4392339,0.86602205,-0.2714354,0.40636706,0.8358,1.2149544,0.43569925,0.34232453,-0.5364673,0.6988101,0.7443013,-0.58427805,0.029952168,0.18536568,0.09670777,-0.9369466,-0.75781304,1.2534735,-0.5884046,0.32203475,0.5228521,0.14951545,-0.2215464,-0.16243644,0.06898781,-0.8630592,-0.8134666,1.1713434
-0.0061652362,0.35110784,0.51536685,0.9617081,0.10203148,-0.07197961,-0.6308208,0.6897297,-0.02984566,0.8578846,0.4094617,0.70659417,-0.066177644,-0.654641,0.32953057,-0.7083673,0.26702657,-0.06997215,-0.043229803,-1.3599619,-0.9704233,1.2557164,0.040589165,0.5277288,0.5640939,-0.11123556,-0.74990004,-0.04357403,-0.12816547,-1.3318678,-0.5993051,1.587026
0.8203137,-0.31310043,1.4261346,-0.9501453,-0.11531062,1.2881584,0.1594302,0.22327967,1.1211313,1.1640123,0.05537754,0.6568467,-0.6974604,0.7611473,0.09248838,-0.6640228,0.8915222,-0.82917976,-0.005809856,-1.2076471,-1.1663057,0.34159073,0.44074845,-0.32862124,-0.2541751,-0.6384861,1.1056961,-1.2212833,0.23595916,-0.070582114,-0.7919579,-0.3845694
-0.32491273,0.39670125,0.3115832,0.7236831,0.047319353,0.24728175,-0.55997044,0.44805798,-0.43019497,0.7418285,0.21392947,0.6320724,-0.038238633,-0.65621096,-0.22310972,-0.07627118,0.89685386,-0.5076205,-0.17903139,-1.1981236,-1.677776,1.341982,-0.5229904,0.8777118,1.2858931,-0.9696813,0.072491996,0.6048146,-0.8564167,-1.3776408,-0.95818156,0.43205035
0.20485915,0.099909306,1.5677687,0.02427733,-0.12280334,-0.22859494,0.19604225,0.12971611,0.596511,1.0936879,-0.72423077,0.46612683,-0.73982674,0.58660483,0.09026291,-0.8745728,0.569485,-1.1089219,-0.44327462,-1.0821185,-1.058607,1.0896176,-0.32457483,-0.6198917,-0.18701772,0.8680804,0.49120405,-0.45857108,0.091531545,-1.5926808,-0.7230535,0.31453976
0.16747706,0.14460012,1.122041,-0.25553006,-0.2646579,0.863257,0.18143481,-0.24743427,0.61983246,0.69727516,-0.23948812,0.33262488,-0.4218054,0.5315061,0.002689908,-0.14938574,0.6189303,-0.20214182,0.06100573,-0.6299784,-0.77686185,0.5938556,0.0016298195,-0.08091495,0.28974566,-0.02434727,0.39400077,-0.49906945,0.36030045,-0.476648,-0.6451573,0.20096277
-1.1765001,0.28064045,-1.0740844,-0.813591,-0.075805195,0.48523822,0.5867884,-0.85008925,-0.3784213,0.1561128,-0.24313158,0.19742113,-0.05616956,0.93685555,-0.10390077,1.1401136,0.5833332,-0.48842978,-0.4325229,-0.12416502,-1.2433494,-0.16754489,-0.5950325,-0.2487048,0.6563172,-0.7977007,1.4281963,-0.41464582,-0.24071579,-0.21267335,-0.54785275,-1.4633483
0.91750187,0.33242843,2.6956508,0.3019054,-0.48035836,1.8694329,0.19089906,1.5227727,1.7888945,2.52962,0.43221354,0.6120735,-1.1299938,1.3855814,0.4723922,-1.5396255,0.9746232,-1.7022942,0.09799083,-2.7231185,-1.5800534,2.907431,-0.9265291,-0.79895204,0.22044225,0.22174273,0.45740882,-1.0505582,-0.37729117,-0.93107337,-1.2793219,0.923435
-0.23523839,0.38123015,0.14430551,-0.10839612,-0.16976069,-0.03569922,-0.023206329,-0.01893106,-0.18983452,0.55062765,-0.43879738,0.43359458,-0.15624376,-0.021362359,-0.066979446,0.43308747,-0.07069666,-0.7187953,-0.49852696,-0.33951727,-0.4562633,-0.033793885,0.0089965565,0.073740534,0.3536165,-0.21581058,-0.01546974,-0.4496704,0.4199737,-0.5858496,-0.5555456,0.3927817
-0.4817575,0.15510759,0.62108016,-0.17070019,-0.0009423147,0.24023561,0.08164879,0.112113394,-0.017824808,0.6564262,-0.19815648,0.34233654,-0.73500687,0.4911194,-0.7018321,-0.12846594,0.8631086,-0.33285514,0.030931456,-0.8264126,-0.5591391,0.3548739,-0.31267652,-0.27574515,-0.0012616515,-0.04987492,0.52053875,-0.07745446,-0.12988007,-0.63635105,-0.44614753,-0.5187103
0.17140873,0.54487574,-0.27026886,0.65171474,0.26766992,0.16113122,-0.27932835,0.37471616,0.21342301,1.0833668,0.13404861,0.40382886,-0.051346138,-1.0130438,0.47606513,0.29134372,-0.33415568,0.17712735,-0.38624367,-1.2053508,-1.2254385,1.2141829,-0.5467261,0.94501024,1.234402,-0.27137354,-0.38626507,0.45455217,-0.57229924,-0.9218138,-0.7887621,1.1371323
-0.30541012,0.7026319,1.2524227,-0.67438966,0.27534133,0.83870965,1.1018668,-1.0952688,-0.6403677,0.08041256,-0.76246077,-0.42704186,-0.86603016,2.0929272,0.15640177,0.5741876,1.386212,-1.3755459,-0.67264706,-0.43412796,-1.7477397,0.045800764,-0.38615763,-0.5059359,0.024499467,0.22518378,1.0782458,-0.9788687,-0.038573354,-0.036516387,-0.6874819,-1.5221863
1.0378366,-0.49984023,-0.11740577,0.84837675,-0.1129565,0.6583094,-0.8536439,1.8435198,1.2328315,1.9154845,1.7152267,0.25942346,-0.052326202,0.17610283,1.750227,-0.03667171,-0.7013077,0.9452881,0.059893876,-1.3063207,-0.31258154,1.8696833,-1.0440431,0.48700318,0.85037714,-0.06467104,-1.0360276,0.053564906,-0.151942,-0.9028247,-0.43614447,2.3338587
-0.053582173,0.102292836,0.28217372,0.19036044,-0.09639341,0.09424245,-0.105958134,0.08271625,0.34851727,0.8195378,-0.007029516,0.5407519,-0.17791343,0.1605525,0.23044449,0.12669307,-0.04803455,-0.22652137,-0.061397325,-0.5097552,-0.41426823,0.4093124,-0.07450914,0.04234455,0.14353408,0.09109982,-0.09246099,-0.7088085,0.62835187,-0.7043426,-0.28800884,0.5181231
-0.11465814,0.20769656,0.6144975,0.48233533,0.17635138,0.045243006,-0.2542367,0.18074727,0.1982675,1.0802466,0.080797575,0.73717195,-0.17448837,-0.33188403,0.16544823,-0.27497566,0.6067502,-0.31167367,0.00445424,-1.1878575,-1.3049321,1.273332,-0.34574935,0.5991629,0.82773834,-0.23239775,0.014676022,0.10961578,-0.118457235,-1.1042784,-0.83780855,0.5522068
-0.06268617,-0.043941867,0.9262797,-0.68908685,-0.38492027,1.071373,0.67093796,-0.3864076,0.95938665,0.98229116,-0.06950154,0.15466167,-0.8854479,1.2154554,-0.098819844,0.08103498,1.0635482,-0.8070867,0.074182786,-0.43901062,-0.3629041,0.41071638,-0.06861942,-0.2176177,-0.27235824,-0.18160976,0.94889736,-1.4875423,0.4637513,0.17219996,-0.28128338,-0.5631737
-0.99928665,0.56615037,-0.72634023,-0.21326661,0.09941935,0.036209483,0.30871084,-0.63824344,-0.06610601,0.7944648,-0.23882894,0.59317005,-0.3724992,0.17848884,-0.31755856,0.6891052,0.17445594,-0.4235548,-0.07514329,-0.6820192,-1.4469434,1.107144,-0.8926456,0.106242836,0.5939157,-0.02311398,1.2632428,0.11986958,-0.2394269,-0.50229985,-0.40389314,-0.3127468
-0.32538253,0.38576236,-0.1436158,0.5220711,0.078920156,-0.13415131,-0.121076524,0.6084685,-0.43372786,0.73958445,-0.15655316,0.93238705,-0.2076155,-0.36423227,-0.40284503,0.04780708,0.09645358,-0.043843675,-0.28033116,-0.91305685,-1.1452945,1.3360372,-0.75159293,0.3129737,0.58217746,0.21095492,-0.19089721,0.26618278,-0.2898258,-0.8128648,-0.41740415,0.5335055
-0.43257165,0.692409,0.23846883,-0.022498762,0.13568424,0.13708799,0.15165177,0.077931784,-0.104904056,0.5013365,-0.38878095,0.33159533,-0.45344067,-0.27379316,-0.2664163,-0.08760954,0.62039495,-0.62874424,-0.4365164,-0.60911226,-1.3222119,0.8393758,-0.5559984,0.49207184,0.8326013,-0.38924447,0.23966777,0.26339194,-0.64708894,-0.81189126,-1.000515,0.07061792
-0.35161665,-0.0650023,0.88886255,0.6427579,0.2462942,0.17158486,0.0052996897,0.5197904,-0.2853544,0.73732597,-0.22363997,0.4112439,-0.26979843,0.38357386,-0.00333489,-0.5760874,0.88975686,-0.3922172,-0.21549778,-0.60769635,-1.1023381,1.1476622,-0.2792721,0.5187779,0.7042964,-0.12674698,0.24621181,0.60314274,-0.45675385,-0.9826109,-0.6839319,0.20802486
-0.35770833,0.132497,-0.23583858,0.12572111,0.19002534,-0.10315624,-0.20381886,0.1553205,-0.035352703,0.7545298,0.10504945,0.6470831,-0.18228997,-0.5421036,-0.2516503,0.015181436,0.5604383,-0.18601148,-0.030606242,-0.8824304,-1.2115175,0.87062293,-0.042263914,0.49431467,0.70051295,-0.42824593,-0.048946287,0.075449444,-0.31808332,-1.0387014,-0.5725367,0.37142575
-0.62606585,0.4517881,0.09683812,0.01686239,0.4894403,-0.54317284,0.36399803,-0.20667763,-0.12096348,0.74513525,-0.5491969,1.041434,-0.44423804,-0.35104576,-0.72530246,-0.16553377,0.765544,-0.58914185,-0.2216071,-0.6660773,-1.1240244,0.7966762,-0.3377606,0.44930828,0.6400663,-0.41653898,0.3517413,-0.10817957,-0.2786514,-0.8639342,-0.79570675,0.23662335
-0.33581236,0.6749558,0.28268376,-0.029550804,0.1182959,-0.16831906,0.27054957,0.05685469,0.048719734,0.8526239,-0.35008892,0.16878314,-0.78109616,0.0043771365,-0.67102504,0.02352775,0.4301282,-0.6302472,-0.2710311,-0.70686036,-1.4633576,0.7217768,-0.3691111,0.13462545,0.5991299,0.3507431,0.5065899,0.16399705,-0.5066552,-0.6664443,-0.72273463,0.29827145
-0.27264968,0.03601286,1.3070055,0.6619204,0.12796095,-0.030812195,-0.35568166,0.5596893,0.41179416,1.4519771,0.051205847,0.76961327,-0.7007959,0.11243504,-0.22915868,-1.0370028,1.1709658,-0.66460925,0.12047122,-1.5671715,-1.2778573,1.3026962,-0.24079657,0.3486302,0.44159302,-0.051005673,0.28361306,-0.1331354,0.054646235,-1.653776,-0.86013657,0.57433283
-0.12044378,0.04880154,-0.65875775,0.39885208,0.2589073,-0.1214943,-0.053787988,0.5748967,-0.45562115,1.0360608,0.17306404,0.18556656,0.39578283,-0.50280815,0.15778987,0.936907,0.68479156,-0.37048063,-0.78429955,-0.6916874,-1.6410109,0.9648233,-0.8363313,0.26640925,1.0889753,-0.47802582,0.47566554,0.47421196,-1.0794618,-1.1818991,-0.36363232,0.038779527
0.08218188,0.22408758,1.317572,1.1121408,-0.19681339,0.25212958,-0.5479074,0.949414,0.21940295,1.2883134,0.03489712,0.77046317,-0.45818862,-0.1995097,0.21158339,-1.0159438,0.22385502,-0.6239589,-0.1292197,-0.92538136,-0.6605555,1.4068667,-0.25578865,0.9520302,0.6206158,0.20632832,-0.11218818,0.3695624,-0.1789961,-1.0265977,-0.9045499,1.1360749
0.14318249,-0.18071343,2.0232575,-0.3636299,-0.6199133,1.7985979,0.22659312,0.63360184,1.2081255,1.6688303,0.16689265,0.7655015,-1.1930828,1.8519996,0.20860857,-0.855634,0.64048237,-0.41156447,0.53632325,-1.0708349,-0.6606259,1.4805351,-0.5670387,0.041892916,0.35549465,-0.16601957,0.93045324,-1.3384901,0.71629256,-0.14620505,-1.4210296,0.1855971
0.56131065,-0.085184544,0.77336866,-0.68481225,0.19632745,0.3257022,0.4571601,-0.6188816,0.66545707,0.813348,0.0641554,0.5384634,-0.7477281,1.2174089,0.96374136,-0.16396306,-0.30106655,-0.22668159,-0.07536095,-0.38329995,-0.3416946,0.10467584,0.09165475,-0.08900541,-0.43687677,0.35089052,0.13332327,-1.6246024,0.83313996,-0.6999256,-0.2908667,0.50387067
-0.0405858,0.32103726,0.85806113,-0.041189004,0.0637165,0.08377888,0.44228315,-0.0018369257,0.026871065,0.4115288,-0.32086036,-0.17187513,-0.06133032,0.45478883,0.2572885,-0.01748576,0.5710636,-0.84553146,-0.5159341,-0.3416834,-0.81600314,0.2485206,-0.05731478,-0.07847614,0.082268365,0.13308738,0.40656075,-0.26442203,-0.15122555,-0.525551,-0.375687,-0.20459546
-0.22471662,0.065594874,1.7137909,-0.71300817,-0.89037347,1.6813492,0.5203456,-0.48175418,0.76877993,0.4784089,0.09237746,-0.48929727,-1.3788725,2.0841243,-0.4005188,0.33869573,1.2429625,-0.7594648,0.3973581,-0.3827816,0.23525059,-0.3608632,-0.0040769777,-0.5946282,-0.43059477,-0.6671505,1.5956827,-2.0270963,1.1628479,0.61935735,-0.4131236,-0.8195658
-0.41992602,0.15511744,0.34624186,0.10375743,0.07377965,0.052167926,0.24844795,0.6080278,-0.64223146,0.79096127,-0.73261404,0.84198165,-0.27825978,0.0618805,-0.3756796,-0.043257337,0.9049589,-1.1784133,-0.9941864,-0.56091076,-0.95515615,0.6360066,-0.10494921,-0.36307442,-0.08646616,0.033119816,0.3243033,-0.0739852,-0.33163157,-0.85530204,-0.5499115,0.18517281
-0.34200335,0.1899091,-0.21941565,0.28432298,0.15706725,-0.2885767,0.09591352,0.11003333,-0.37287524,0.95533365,-0.079649694,0.6792109,-0.2051142,-0.19033623,-0.77217937,0.640922,0.6106396,-0.25149244,-0.23125865,-0.81019235,-1.5363569,0.9761974,-0.37646827,-0.1234118,0.40843344,0.32074633,0.48931715,0.3407061,-0.22040163,-0.9329958,-0.08076474,0.19980283
-0.26832485,0.27997455,0.37237692,-0.047137726,-0.12595819,0.20148341,-0.03507837,-0.19206743,0.15544274,0.8006819,-0.19136977,0.40537253,-0.33178043,0.0010897467,-0.2926141,0.08342638,0.34899047,-0.28036472,-0.11016167,-0.63529605,-1.2484801,0.39728537,-0.2823257,0.48794666,0.7396812,-0.30432278,0.25729397,-0.06761334,-0.0038557916,-0.7282843,-0.7143124,0.1925714
-0.26762754,0.056642372,0.22988443,-0.4445965,0.006639585,0.5962701,0.09075425,-0.5172165,-0.21490683,0.22902788,-0.14175563,0.62808776,-0.50643027,0.9712952,0.35782555,0.11504853,0.4178721,-0.27386028,-0.2770773,-0.27546844,-0.6245618,0.05004559,-0.05223216,-0.09713765,0.09966171,-0.18905963,0.29485095,-0.8506584,0.21835645,-0.21361353,-0.5739011,0.06490659
-0.8718181,0.8880113,0.4107299,0.39189473,0.19105478,-0.017682612,-0.31577438,0.48770294,-0.006357948,0.90849715,-0.6099265,0.95549107,-1.0488311,-0.32834646,-0.43720552,-1.4517393,1.6344714,-1.4780012,-0.034282196,-1.7237152,-0.93428785,1.1070154,-0.008981456,0.20555109,0.6811197,-0.56492823,0.63395375,0.0068782344,-1.1196185,-1.7232586,-1.4801121,0.74383813
-0.24163254,0.2093393,-0.0016295115,0.0316373,0.16171731,0.3064084,-0.07682011,-0.38019773,-0.061142106,0.4686505,-0.03392564,0.60079885,-0.36948696,-0.15554935,0.004641404,0.11697959,0.3006131,0.14099245,-0.1700881,-0.6148269,-1.0433887,0.619601,-0.27274957,0.36866972,0.476606,-0.28273308,0.11292858,-0.052013192,-0.06942782,-0.5989363,-0.54287106,0.48503205
-0.15515476,-0.11796919,0.7318309,0.012689878,-0.016541272,0.08114471,0.03693275,-0.063013494,0.049311996,0.9190572,-0.16240487,0.34865308,-0.098466314,0.2768974,-0.23388207,0.043170113,0.68586653,-0.18436533,-0.08262838,-0.36628616,-1.096425,0.5721601,-0.10094565,-0.23863906,0.3822764,0.24504115,0.6054111,0.39683226,0.07094224,-0.939828,-0.5013551,0.2238213
-0.44003484,-0.24113153,0.81170934,-1.320809,-0.48615542,1.4321209,0.6863232,-0.7759676,0.9319938,0.53176564,-0.08168807,-0.36153302,-1.0954733,1.7329407,-1.3959166,0.52426666,1.4547745,-0.82776445,0.8083666,-0.091505386,0.26792395,-0.6012711,0.24575086,-0.3911896,-0.16448241,-0.5333398,2.2299984,-1.7193317,0.87215805,0.9614284,-0.09496009,-2.1945891
0.035538383,0.1390027,-0.13356237,0.8515778,0.15225609,-0.17138046,-0.21289338,0.58607036,-0.1803338,1.2289171,0.26053694,0.48165002,-0.28305572,-0.44925812,0.6000691,0.14098248,0.22256088,-0.05904677,-0.33455563,-0.8220928,-0.77055556,1.4504391,-0.64174104,0.5318695,1.1279773,0.5478452,-0.24268137,0.64776117,-0.7104072,-1.1431481,-0.6586165,1.026753
-0.20700713,0.15414025,-0.060143996,-0.14306797,0.144316,0.5907939,0.11891458,-0.62914664,-0.6032144,0.18714714,-0.33556017,0.24887858,-0.37142944,0.55111414,0.70781785,0.44384766,0.4610555,-0.3671583,-0.57607645,-0.25949824,-0.78754634,0.17744629,-0.67704844,0.17897075,0.6538761,-0.11066168,0.26582924,-0.31329718,-0.3204263,-0.49721912,-0.8710621,-0.20563547
-0.30408284,0.19754519,0.24100822,-0.32822442,0.1801547,0.08463233,0.5429264,0.0699335,-0.23441255,0.49105325,-0.5851169,0.488371,-0.31537485,0.36159924,-0.24807428,0.17258112,0.61687416,-0.8143451,-0.72078353,-0.25229523,-0.8998158,0.33171308,-0.22875285,-0.21713479,-0.016417056,-0.011304698,0.7269902,-0.24203242,-0.12770464,-0.58011466,-0.5445776,-0.11040693
-0.39196083,0.267468,0.5067279,-0.29319304,-0.40045062,0.5487105,-0.045005243,-0.7254005,0.21426713,0.863702,-0.5336826,0.5297455,-0.12743641,0.4573655,-0.5846272,0.42869654,-0.16218033,-0.69379586,0.37736592,-0.37189007,-0.916456,0.27970326,-0.39455417,0.46420875,0.90562963,-1.2093374,0.80313843,-0.28747708,0.31261152,-0.7224986,-1.033369,-0.15197684
0.06733058,0.55496216,-0.21677624,0.5671158,-0.502569,0.27164587,-0.08916315,-0.07625434,-0.28519756,0.9122997,-0.22537474,0.029789785,-0.17629261,-0.28468227,0.35466513,0.54174113,0.14049546,-0.05141607,-0.39488837,-0.5954695,-1.1711967,0.8084137,-0.6718748,-0.33762145,0.9186351,0.6502172,0.15248707,0.93652296,-0.47494867,-0.83254987,-0.4033493,0.5639572
0.37497368,0.6214573,-0.12704411,0.10383364,-1.5068101,1.3626779,-0.33429894,-0.96968323,0.05388264,1.2566829,-0.5847121,0.076365165,-0.68275946,1.1281306,1.2522061,1.0342089,-0.84538937,0.9893722,0.16653794,-0.9188352,-1.3771836,1.0773501,-1.2027351,-0.5582207,0.82348776,1.8555703,-0.3070924,0.76966184,0.27153972,-0.28472847,-0.52166045,0.1655567
0.11359188,0.081040934,0.58524567,-0.38063392,-0.32915136,0.99065304,0.23291044,0.20355475,0.24555941,0.8750661,0.18502049,0.25424835,-0.7168974,1.3120211,0.32720515,0.18718792,0.47918424,-0.40633562,-0.2287515,-0.5032988,-0.76659936,0.4209524,-0.5477837,-0.2673915,0.27776834,-0.22961445,0.6687196,-0.46111563,0.00806509,-0.23623347,-0.75961596,0.29930788
-0.49529496,0.05819642,0.043565232,-0.021531453,0.15675245,-0.23330474,-0.097569436,-0.107609965,-0.12570898,0.49767256,-0.21798952,0.798827,-0.24323171,-0.25797603,-0.5889451,-0.06347219,0.7280604,-0.38986072,-0.020996891,-0.48252043,-0.5895615,0.34506163,0.02166376,0.0013659224,0.3071663,-0.4430929,0.19148524,-0.013093561,-0.113908105,-0.8895356,-0.54213965,0.23292331
-3.0161288,-2.1953127,2.507819,-6.0394187,-1.0656222,7.855648,0.8286584,4.5198264,1.8050705,-2.5176845,-2.831256,0.15445356,-0.044597317,7.655005,-0.29576078,-0.9299131,2.8067067,-2.4615824,-0.619677,-0.5231351,2.1349902,-3.53419,4.440703,-1.112308,-4.2356877,-6.451655,1.9149162,-6.586502,4.8552794,3.7264922,0.67757297,-11.013333
-0.1742694,0.30778205,-0.28195783,0.6736881,-0.22632217,0.114777185,0.29462692,-0.12274629,-0.12705506,1.4225343,-0.3604153,0.06797599,-0.4230261,-0.2908462,0.24953355,0.38239548,-0.060631674,0.026923776,-0.1902709,-0.681207,-1.1994065,1.4475867,-0.9565192,0.47096953,1.1149899,0.6518168,0.2283964,0.61698323,-0.47069475,-0.8259866,-0.6071241,0.30954382
0.075668,0.79922396,0.9980913,0.23430048,-0.2263047,0.59534734,-0.39031503,-0.046320498,0.67288417,1.0965028,0.44141722,0.23902471,-0.5324325,-0.26275024,0.7014043,-0.558723,0.10474948,0.0119614005,0.1847294,-1.2709942,-1.4571624,1.2270312,-0.15354456,0.71960455,0.8516183,-0.26282033,-0.23650669,-0.13308917,-0.11676755,-0.81781346,-1.0734936,1.2898049
-0.31651148,0.28445467,0.055124056,-0.09336106,-0.18725805,0.6607967,0.05045569,-0.7194492,0.100229055,0.32624695,-0.22019833,-0.0017501066,-0.21594195,0.28041217,0.33960724,0.49403808,0.042176437,-0.16224305,-0.18888788,-0.4445238,-1.1768183,0.25772294,-0.43606055,0.56259626,0.5224896,-0.14639078,0.32312348,-0.02213691,0.100655,-0.516782,-0.64789295,-0.23339073
-0.28555104,0.2513363,0.40703785,-0.7528291,-0.16461058,0.49130213,0.18519635,-0.9682071,-0.016024852,0.29952475,-0.8199387,0.5354342,-0.57428116,0.47974828,0.3099714,0.15641893,0.16392796,-0.60884506,-0.2888586,0.20369619,-0.26164296,-0.15633355,-0.042536825,0.36691758,0.40313506,0.29390854,0.58749264,-0.8030464,0.30766556,-0.41744867,-0.7180851,-0.705645
-0.13968854,-0.20952475,1.2719355,-0.75109774,-0.80168396,1.1987056,0.41501394,0.105646946,1.0440402,1.4060475,0.130513,-0.1736185,-1.6254139,1.8820688,0.5374779,-0.34456483,0.6834653,0.08231894,0.41041782,-0.6576827,0.021712601,0.30987176,-0.0059322915,-1.1308085,0.19557212,0.93444926,1.0002388,-1.2599611,1.3190851,0.29570016,-0.4440256,-0.55806965
0.077255465,0.5291668,3.0204117,-0.6875543,-0.69844675,0.5239591,0.72794884,0.32117116,1.193453,3.0014875,-0.6917618,1.1016172,-1.7113357,1.5972594,-0.7452929,-1.3982368,2.1039922,-1.811597,-0.30437723,-2.8429482,-2.8964074,1.7451863,-0.65270495,-1.3075513,-0.12909023,0.94210964,1.5204028,-0.7038099,0.33558193,-2.6102102,-1.4500345,-0.11553487
-0.30343565,0.23853624,0.15713334,0.24098317,0.16691299,-0.23428042,-0.10045538,0.27975556,-0.21917969,0.6540571,0.08539518,0.49135795,-0.05781774,-0.2663233,-0.34387425,0.09499663,0.44871476,-0.3575926,-0.1958376,-0.749248,-1.0501463,0.5462932,-0.037516717,0.23398197,0.47166753,-0.18157242,0.19552113,0.14555323,-0.16367835,-0.8213344,-0.4110333,0.31994534
-0.0428966,-0.10953075,0.29120353,0.20942734,0.00069869804,0.22376923,-0.20767175,0.37397286,0.07565577,0.88406473,0.2876642,0.71758246,-0.3191845,0.30316666,0.2841572,-0.20719488,0.00653854,-0.13915274,-0.085131235,-0.5794255,-0.52126473,0.73644495,-0.24611612,0.28072646,0.23266049,0.0922802,0.03925178,-0.058615986,0.03348169,-0.43318185,-0.43164527,0.6469858
0.24334772,0.7144477,0.2251902,0.6702783,-0.46862078,1.3811297,-0.09197721,-0.34632197,-0.007586109,1.0294448,-0.21861096,0.029266357,-0.69832057,0.39528504,1.579267,0.4149791,-0.25463274,0.36354518,-0.2572938,-0.3338363,-1.009221,1.2396655,-1.4937096,1.3761492,1.9266225,-0.2568163,0.2949823,0.99481994,-0.82146144,-0.6438195,-1.3854346,0.18495572
1.3545991,-0.9413474,-2.5312817,-2.9369516,-7.0839553,-4.5168824,5.514281,-0.65512896,-5.6106687,1.7623824,-5.9373035,0.7482335,4.1371927,1.3334726,-4.2497764,7.3408303,2.1015964,0.76753086,-9.523337,-0.82658124,-9.785531,2.0465257,-4.913318,-2.8407986,6.4040704,6.4534516,-4.7965326,0.64399004,0.024201497,-9.2473135,4.113204,-5.664564
-0.3006835,-1.1966635,-0.47419766,0.6926188,0.7970819,0.11938482,-0.42140672,1.1493288,0.51602125,1.255093,0.99952453,0.45448336,0.66593677,-0.5487588,1.1516794,-0.35927296,0.17123796,0.5409028,-0.13582253,-0.8768516,-1.1078175,1.9668447,-0.488873,0.21623348,0.6097138,-0.10867383,-0.66131455,0.5827212,-0.049566787,-1.5067211,-0.04832081,1.410755
0.13462019,0.3986574,-0.49980542,0.11034975,0.064229995,0.16630046,-0.011893001,-0.24523328,0.16861807,0.96255493,-0.18649922,0.45710742,-0.2338161,-0.5127663,0.67065686,0.41303578,-0.4818133,0.102198504,-0.43254256,-0.6120804,-1.3208283,0.8418476,-0.33492503,0.8029631,1.1023822,0.07704205,-0.12627052,0.11006496,-0.1374038,-0.75448626,-0.7433579,0.9004505
-0.12673719,-0.20711756,-0.48528376,0.024126554,0.32181528,0.00850143,-0.37045097,-0.56449056,-0.17755415,0.66330695,0.3619534,1.0066906,-0.37435332,-0.33418128,0.6633885,0.14802451,-0.1642686,0.477524,0.049607825,-0.57704,-1.1362804,0.5646345,0.047699105,0.45677587,0.42927885,0.21991247,-0.0805882,-0.14788465,0.16365023,-0.7145657,-0.2624389,0.7700677
0.14647646,0.36734006,1.3400062,0.62583154,-0.4218049,0.3992758,-0.47448838,0.6753547,0.34107542,1.2752123,0.11064199,0.7320413,-0.58167803,0.11214885,0.36691645,-0.7644424,-0.037448645,0.03245774,-0.043385457,-0.6621402,-0.6689811,1.4939011,-0.83035845,0.8497184,0.95869726,0.033212025,-0.22496532,0.33276293,-0.10786752,-0.87649626,-1.2811118,1.0695267
